Client_ID,Applied,Approved,Total_Tradelines_6m_In,Total_Tradelines_1y_In,Total_Tradelines_2y_In,Max_Trade_3m_Out,Total_Enquiry_6m_In,Total_Enquiry_1y_In,Total_Enquiry_2y_In,Target,Approval_Rate,Enquiry_Intensity,Tradeline_Growth,Debt_Pressure,Behavioral_Risk_Score,Risk_Segment
100219,1,0,1.0,18,18,3133,7.0,7.0,32,0,0.0,1.0,-3.5,1566.5,0.44548358680816696,Medium
100220,0,0,2.0,5,25,11090,4.0,8.0,12,0,0.0,0.5,-4.25,3696.6666666666665,0.30400093312164006,Low
100221,0,0,11.0,26,27,16230,0.0,22.0,22,0,0.0,0.0,4.25,1352.5,0.2162126403164257,Low
100222,1,1,3.0,20,20,8230,1.0,13.0,29,1,1.0,0.07692307692307693,-2.0,2057.5,0.16683051200630794,Low
100223,4,3,18.0,20,31,6019,2.0,8.0,24,1,0.75,0.25,10.25,316.7894736842105,0.3655698639093765,Medium
100224,2,2,3.0,25,26,8226,3.0,15.0,17,1,1.0,0.2,-3.5,2056.5,0.18700610707222642,Low
100225,2,2,15.0,23,30,3662,10.0,10.0,30,1,1.0,1.0,7.5,228.875,0.5759061377120415,High
100226,1,1,9.0,10,39,12474,13.0,15.0,15,1,1.0,0.8666666666666667,-0.75,1247.4,0.4339005877273614,Medium
100227,4,4,10.0,10,27,1237,8.0,11.0,19,1,1.0,0.7272727272727273,3.25,112.45454545454545,0.4240235774642895,Medium
100228,0,0,9.0,22,27,2603,11.0,11.0,29,0,0.0,1.0,2.25,260.3,0.5035146653296566,High
100229,2,2,19.0,22,35,19532,2.0,20.0,20,1,1.0,0.1,10.25,976.6,0.32659703072337815,Medium
100230,0,0,11.0,18,37,14213,13.0,13.0,13,0,0.0,1.0,1.75,1184.4166666666667,0.5120146374752793,High
100231,2,1,11.0,23,23,6892,0.0,10.0,20,1,0.5,0.0,5.25,574.3333333333334,0.21709632043675664,Low
100232,3,0,18.0,28,28,10549,12.0,21.0,21,0,0.0,0.5714285714285714,11.0,555.2105263157895,0.48711402969486056,High
100233,1,1,7.0,9,33,3922,14.0,18.0,18,1,1.0,0.7777777777777778,-1.25,490.25,0.38467254858267647,Medium
100234,2,0,3.0,28,28,6766,14.0,14.0,14,0,0.0,1.0,-4.0,1691.5,0.44062822066237706,Medium
100235,0,0,14.0,16,16,1293,0.0,14.0,14,0,0.0,0.0,10.0,86.2,0.2749105526308459,Low
100236,2,1,13.0,13,31,4517,5.0,12.0,23,1,0.5,0.4166666666666667,5.25,322.64285714285717,0.35177880043134496,Medium
100237,3,2,14.0,18,39,6834,0.0,14.0,33,1,0.6666666666666666,0.0,4.25,455.6,0.201223085707919,Low
100238,1,1,8.0,13,30,14890,14.0,14.0,31,1,1.0,1.0,0.5,1654.4444444444443,0.5025089250067315,High
100239,2,0,8.0,13,13,14345,6.0,22.0,22,0,0.0,0.2727272727272727,4.75,1593.888888888889,0.31810041798447414,Low
100241,1,1,4.0,12,12,11419,1.0,9.0,15,1,1.0,0.1111111111111111,1.0,2283.8,0.22367525742087035,Low
100242,2,2,14.0,17,27,12661,4.0,19.0,31,1,1.0,0.21052631578947367,7.25,844.0666666666667,0.31955748923574917,Low
100243,2,1,13.0,16,20,11031,6.0,12.0,28,1,0.5,0.5,8.0,787.9285714285714,0.4255271689606736,Medium
100244,3,1,19.0,19,35,11676,4.0,6.0,32,1,0.3333333333333333,0.6666666666666666,10.25,583.8,0.5089211999665747,High
100245,2,2,0.0,6,22,10690,12.0,19.0,23,1,1.0,0.631578947368421,-5.5,10690.0,0.4473764383487338,Medium
100246,3,0,0.0,18,35,18386,1.0,14.0,24,0,0.0,0.07142857142857142,-8.75,18386.0,0.3441411301714636,Medium
100247,1,1,17.0,17,17,2355,3.0,6.0,25,1,1.0,0.5,12.75,130.83333333333334,0.48051760396646337,High
100248,0,0,17.0,26,26,6273,10.0,16.0,22,0,0.0,0.625,10.5,348.5,0.4945720523105206,High
100249,4,1,10.0,14,36,5565,6.0,19.0,22,1,0.25,0.3157894736842105,1.0,505.90909090909093,0.26218815175411275,Low
100250,3,1,3.0,19,20,11737,10.0,17.0,32,1,0.3333333333333333,0.5882352941176471,-2.0,2934.25,0.3519207129245949,Medium
100251,4,2,18.0,23,23,3045,10.0,23.0,25,1,0.5,0.43478260869565216,12.25,160.26315789473685,0.4523258787498318,Medium
100252,4,1,13.0,13,18,16838,12.0,12.0,21,1,0.25,1.0,8.5,1202.7142857142858,0.6060704387462347,High
100253,1,1,1.0,10,21,3544,13.0,13.0,31,1,1.0,1.0,-4.25,1772.0,0.4385013648644885,Medium
100254,1,1,12.0,18,18,8353,5.0,19.0,24,1,1.0,0.2631578947368421,7.5,642.5384615384615,0.337205505507893,Medium
100255,3,3,11.0,29,30,15089,5.0,23.0,32,1,1.0,0.21739130434782608,3.5,1257.4166666666667,0.27667064953985776,Low
100256,1,0,14.0,18,25,12563,0.0,8.0,28,0,0.0,0.0,7.75,837.5333333333333,0.25621730592462605,Low
100257,0,0,5.0,5,35,4866,13.0,13.0,24,0,0.0,1.0,-3.75,811.0,0.4293849753488761,Medium
100258,4,4,3.0,19,19,6273,12.0,21.0,21,1,1.0,0.5714285714285714,-1.75,1568.25,0.32696124660276077,Medium
100259,4,1,12.0,12,31,16555,12.0,24.0,24,1,0.25,0.5,4.25,1273.4615384615386,0.38155836670501997,Medium
100260,1,0,19.0,19,19,12076,4.0,14.0,14,0,0.0,0.2857142857142857,14.25,603.8,0.4378268810657881,Medium
100261,4,2,13.0,18,33,12411,9.0,9.0,13,1,0.5,1.0,4.75,886.5,0.548702334196819,High
100262,2,2,3.0,9,28,2435,5.0,19.0,19,1,1.0,0.2631578947368421,-4.0,608.75,0.17691858935171134,Low
100263,4,2,1.0,15,28,12887,8.0,16.0,26,1,0.5,0.5,-6.0,6443.5,0.3256021768195872,Medium
100264,3,0,0.0,16,37,12844,9.0,9.0,14,0,0.0,1.0,-9.25,12844.0,0.5540991198016769,High
100265,3,0,2.0,23,25,3019,1.0,13.0,15,0,0.0,0.07692307692307693,-4.25,1006.3333333333334,0.11801275623348824,Low
100266,4,3,15.0,15,39,7391,4.0,20.0,30,1,0.75,0.2,5.25,461.9375,0.28188455753321634,Low
100267,1,1,2.0,16,21,5537,10.0,24.0,34,1,1.0,0.4166666666666667,-3.25,1845.6666666666667,0.2591769727862734,Low
100268,4,1,18.0,18,34,1335,14.0,14.0,34,1,0.25,1.0,9.5,70.26315789473684,0.6010330950318052,High
100269,1,1,3.0,25,33,5781,8.0,9.0,25,1,1.0,0.8888888888888888,-5.25,1445.25,0.38211458826587935,Medium
100270,1,1,2.0,6,26,7522,14.0,14.0,30,1,1.0,1.0,-4.5,2507.3333333333335,0.44731849391381856,Medium
100271,3,3,1.0,9,12,6911,13.0,14.0,17,1,1.0,0.9285714285714286,-2.0,3455.5,0.4740775475812453,High
100272,0,0,10.0,26,26,16431,12.0,22.0,22,0,0.0,0.5454545454545454,3.5,1493.7272727272727,0.38997443411300264,Medium
100273,3,3,5.0,23,30,16829,4.0,23.0,23,1,1.0,0.17391304347826086,-2.5,2804.8333333333335,0.20470595920181467,Low
100274,0,0,13.0,27,30,8414,4.0,21.0,21,0,0.0,0.19047619047619047,5.5,601.0,0.28450627618808866,Low
100275,3,3,2.0,9,28,8973,4.0,22.0,32,1,1.0,0.18181818181818182,-5.0,2991.0,0.17573011703902908,Low
100276,3,3,2.0,5,21,12834,8.0,22.0,22,1,1.0,0.36363636363636365,-3.25,4278.0,0.28215088336359334,Low
100277,1,1,4.0,26,26,2296,14.0,15.0,15,1,1.0,0.9333333333333333,-2.5,459.2,0.4186443622740314,Medium
100278,2,2,11.0,11,34,16419,6.0,23.0,23,1,1.0,0.2608695652173913,2.5,1368.25,0.2791268303656311,Low
100279,1,0,19.0,19,25,6498,2.0,19.0,31,0,0.0,0.10526315789473684,12.75,324.9,0.3521820202926469,Medium
100280,4,2,15.0,15,15,15643,1.0,5.0,34,1,0.5,0.2,11.25,977.6875,0.3738374279267987,Medium
100281,4,1,8.0,13,38,6010,14.0,24.0,24,1,0.25,0.5833333333333334,-1.5,667.7777777777778,0.3193524669693509,Low
100282,4,1,13.0,22,22,10709,12.0,14.0,29,1,0.25,0.8571428571428571,7.5,764.9285714285714,0.5372459531568957,High
100283,4,2,14.0,29,29,9421,8.0,10.0,12,1,0.5,0.8,6.75,628.0666666666667,0.505494345561405,High
100284,2,1,13.0,15,20,1285,6.0,19.0,29,1,0.5,0.3157894736842105,8.0,91.78571428571429,0.3524892847037791,Medium
100285,3,1,11.0,16,29,11393,14.0,21.0,21,1,0.3333333333333333,0.6666666666666666,3.75,949.4166666666666,0.42475383694047525,Medium
100286,3,3,15.0,20,36,10158,1.0,19.0,22,1,1.0,0.05263157894736842,6.0,634.875,0.24606865700852784,Low
100287,2,0,17.0,27,27,6952,6.0,18.0,32,0,0.0,0.3333333333333333,10.25,386.22222222222223,0.39450804527264793,Medium
100288,4,2,0.0,8,30,2649,5.0,5.0,17,1,0.5,1.0,-7.5,2649.0,0.40801944931896045,Medium
100289,0,0,17.0,17,25,11384,12.0,21.0,34,0,0.0,0.5714285714285714,10.75,632.4444444444445,0.4849325890908995,High
100290,1,1,12.0,23,23,18265,4.0,9.0,9,1,1.0,0.4444444444444444,6.25,1405.0,0.3930159791277866,Medium
100291,0,0,9.0,29,29,1905,11.0,16.0,21,0,0.0,0.6875,1.75,190.5,0.3912370128965767,Medium
100292,2,2,13.0,13,34,15702,8.0,18.0,18,1,1.0,0.4444444444444444,4.5,1121.5714285714287,0.3639735877499101,Medium
100293,4,3,12.0,12,20,7268,6.0,6.0,11,1,0.75,1.0,7.0,559.0769230769231,0.5744802346409892,High
100294,0,0,6.0,17,28,4588,9.0,9.0,27,0,0.0,1.0,-1.0,655.4285714285714,0.4649794126307663,High
100295,3,1,8.0,8,12,16450,13.0,24.0,31,1,0.3333333333333333,0.5416666666666666,5.0,1827.7777777777778,0.4151280024697548,Medium
100296,1,1,17.0,19,25,4531,11.0,11.0,16,1,1.0,1.0,10.75,251.72222222222223,0.6214268636899622,High
100297,0,0,6.0,21,25,4611,5.0,10.0,13,0,0.0,0.5,-0.25,658.7142857142857,0.30878432554604524,Low
100298,3,1,2.0,25,33,4684,3.0,14.0,14,1,0.3333333333333333,0.21428571428571427,-6.25,1561.3333333333333,0.14529803188928284,Low
100299,0,0,7.0,28,28,2702,5.0,13.0,34,0,0.0,0.38461538461538464,0.0,337.75,0.26843085311529785,Low
100300,3,2,15.0,23,23,15350,0.0,16.0,27,1,0.6666666666666666,0.0,9.25,959.375,0.27908693351160135,Low
100301,1,0,7.0,11,36,4630,7.0,7.0,15,0,0.0,1.0,-2.0,578.75,0.44980902342553136,Medium
100302,4,4,12.0,17,36,4421,1.0,11.0,22,1,1.0,0.09090909090909091,3.0,340.0769230769231,0.21223431087588773,Low
100303,2,2,14.0,14,14,6749,10.0,10.0,16,1,1.0,1.0,10.5,449.93333333333334,0.6212672697139355,High
100304,3,3,13.0,13,20,9123,14.0,14.0,14,1,1.0,1.0,8.0,651.6428571428571,0.5899161434022928,High
100305,0,0,1.0,26,28,9095,4.0,21.0,21,0,0.0,0.19047619047619047,-6.0,4547.5,0.19074043401099053,Low
100306,3,1,0.0,5,31,5077,9.0,15.0,32,1,0.3333333333333333,0.6,-7.75,5077.0,0.31179215063647253,Low
100307,2,1,13.0,20,20,2711,3.0,6.0,20,1,0.5,0.5,8.0,193.64285714285714,0.41559509384935556,Medium
100308,3,3,6.0,26,32,5895,4.0,17.0,30,1,1.0,0.23529411764705882,-2.0,842.1428571428571,0.19930904905623983,Low
100309,4,3,9.0,26,27,17165,0.0,10.0,10,1,0.75,0.0,2.25,1716.5,0.19451825854433025,Low
100310,3,3,1.0,7,20,16434,14.0,14.0,26,1,1.0,1.0,-4.0,8217.0,0.5496864641653435,High
100311,1,1,17.0,24,24,9104,5.0,12.0,12,1,1.0,0.4166666666666667,11.0,505.77777777777777,0.43470057704985,Medium
100312,1,1,13.0,27,38,8347,9.0,18.0,18,1,1.0,0.5,3.5,596.2142857142857,0.35982311973005127,Medium
100314,0,0,5.0,17,17,3330,5.0,19.0,19,0,0.0,0.2631578947368421,0.75,555.0,0.24199250790551208,Low
100315,2,1,14.0,17,32,8221,4.0,7.0,10,1,0.5,0.5714285714285714,6.0,548.0666666666667,0.4175501925931231,Medium
100316,3,2,10.0,24,24,14230,14.0,21.0,28,1,0.6666666666666666,0.6666666666666666,4.0,1293.6363636363637,0.43397887435396837,Medium
100317,0,0,2.0,14,37,8365,14.0,19.0,19,0,0.0,0.7368421052631579,-7.25,2788.3333333333335,0.3261009992391357,Medium
100318,2,0,5.0,20,20,2731,12.0,12.0,26,0,0.0,1.0,0.0,455.1666666666667,0.47552139912537256,High
100319,2,2,8.0,20,28,11604,0.0,9.0,24,1,1.0,0.0,1.0,1289.3333333333333,0.17001807052728335,Low
100320,0,0,17.0,17,17,4696,5.0,18.0,25,0,0.0,0.2777777777777778,12.75,260.8888888888889,0.4086170998022339,Medium
100321,0,0,3.0,9,29,2712,9.0,17.0,21,0,0.0,0.5294117647058824,-4.25,678.0,0.2633550064966239,Low
100322,2,1,13.0,25,25,8277,11.0,11.0,33,1,0.5,1.0,6.75,591.2142857142857,0.5715451121536607,High
100323,1,1,11.0,11,37,1744,8.0,20.0,20,1,1.0,0.4,1.75,145.33333333333334,0.2946488259379962,Low
100324,1,0,8.0,29,29,16376,12.0,23.0,31,0,0.0,0.5217391304347826,0.75,1819.5555555555557,0.34932029768659306,Medium
100325,2,2,4.0,10,12,11872,6.0,11.0,27,1,1.0,0.5454545454545454,1.0,2374.4,0.36997056615288004,Medium
100326,0,0,8.0,25,27,3409,7.0,18.0,26,0,0.0,0.3888888888888889,1.25,378.77777777777777,0.287902147572491,Low
100327,0,0,18.0,18,31,9194,5.0,15.0,15,0,0.0,0.3333333333333333,10.25,483.89473684210526,0.3961404095179873,Medium
100328,0,0,6.0,10,11,8072,13.0,13.0,18,0,0.0,1.0,3.25,1153.142857142857,0.532325303314273,High
100329,2,1,2.0,17,17,4962,10.0,10.0,24,1,0.5,1.0,-2.25,1654.0,0.4643070527283362,High
100330,4,2,6.0,12,35,11302,1.0,3.0,23,1,0.5,0.3333333333333333,-2.75,1614.5714285714287,0.23448143107832253,Low
100331,1,0,10.0,19,30,9250,6.0,24.0,27,0,0.0,0.25,2.5,840.9090909090909,0.266690390366437,Low
100332,0,0,12.0,16,16,2454,12.0,12.0,26,0,0.0,1.0,8.0,188.76923076923077,0.5821803094192791,High
100333,4,3,9.0,9,37,5425,3.0,11.0,25,1,0.75,0.2727272727272727,-0.25,542.5,0.2310845038502346,Low
100334,4,4,3.0,25,25,19198,14.0,19.0,19,1,1.0,0.7368421052631579,-3.25,4799.5,0.41526843190117857,Medium
100335,0,0,13.0,24,33,9439,2.0,9.0,30,0,0.0,0.2222222222222222,4.75,674.2142857142857,0.2858952231069303,Low
100336,4,0,18.0,18,31,16859,10.0,10.0,29,0,0.0,1.0,10.25,887.3157894736842,0.6251048570703939,High
100337,1,1,11.0,25,25,4096,14.0,14.0,29,1,1.0,1.0,4.75,341.3333333333333,0.5395911673769533,High
100338,3,0,9.0,18,18,19643,6.0,23.0,32,0,0.0,0.2608695652173913,4.5,1964.3,0.31686616910271365,Low
100339,2,0,7.0,26,31,19633,8.0,23.0,31,0,0.0,0.34782608695652173,-0.75,2454.125,0.2811212719035318,Low
100340,2,2,7.0,24,28,5513,6.0,24.0,29,1,1.0,0.25,0.0,689.125,0.22943145734102113,Low
100341,1,1,9.0,9,10,9932,4.0,11.0,19,1,1.0,0.36363636363636365,6.5,993.2,0.362669914866894,Medium
100342,3,0,1.0,14,37,19615,6.0,15.0,26,0,0.0,0.4,-8.25,9807.5,0.31724011865964735,Low
100343,0,0,1.0,10,11,15131,2.0,9.0,15,0,0.0,0.2222222222222222,-1.75,7565.5,0.31078892881349635,Low
100344,2,0,2.0,12,31,2140,0.0,20.0,24,0,0.0,0.0,-5.75,713.3333333333334,0.06664159772708282,Low
100345,4,0,14.0,14,14,1105,8.0,19.0,19,0,0.0,0.42105263157894735,10.5,73.66666666666667,0.4219964093508611,Medium
100346,2,2,14.0,19,19,4148,7.0,21.0,28,1,1.0,0.3333333333333333,9.25,276.53333333333336,0.37878596696470845,Medium
100347,0,0,17.0,17,17,9016,12.0,22.0,26,0,0.0,0.5454545454545454,12.75,500.8888888888889,0.50185371936124,High
100348,4,2,3.0,16,38,5798,2.0,16.0,16,1,0.5,0.125,-6.5,1449.5,0.11019487618729285,Low
100349,0,0,6.0,16,34,11194,14.0,14.0,16,0,0.0,1.0,-2.5,1599.142857142857,0.45991802357276157,High
100350,4,2,1.0,12,33,7822,11.0,13.0,13,1,0.5,0.8461538461538461,-7.25,3911.0,0.38130095476234865,Medium
100352,4,2,13.0,13,15,19546,0.0,24.0,24,1,0.5,0.0,9.25,1396.142857142857,0.2863864715268576,Low
100353,2,0,17.0,22,22,10552,3.0,4.0,34,0,0.0,0.75,11.5,586.2222222222222,0.5541005705504953,High
100354,0,0,4.0,29,31,17841,0.0,11.0,19,0,0.0,0.0,-3.75,3568.2,0.14213169549594717,Low
100356,2,2,11.0,11,20,10961,12.0,21.0,21,1,1.0,0.5714285714285714,6.0,913.4166666666666,0.4236561506444309,Medium
100357,0,0,5.0,11,29,15543,9.0,9.0,10,0,0.0,1.0,-2.25,2590.5,0.47995842734185673,High
100358,0,0,4.0,10,36,15111,7.0,9.0,10,0,0.0,0.7777777777777778,-5.0,3022.2,0.3749047496355719,Medium
100359,3,3,11.0,25,27,11735,14.0,14.0,14,1,1.0,1.0,4.25,977.9166666666666,0.543285702348124,High
100360,1,1,3.0,9,11,17833,10.0,10.0,21,1,1.0,1.0,0.25,4458.25,0.5458956575025765,High
100361,2,2,12.0,20,20,12754,14.0,14.0,14,1,1.0,1.0,7.0,981.0769230769231,0.5815329629772473,High
100363,2,2,2.0,15,15,10428,1.0,14.0,33,1,1.0,0.07142857142857142,-1.75,3476.0,0.1921780929301611,Low
100364,1,0,10.0,10,33,18261,4.0,4.0,8,0,0.0,1.0,1.75,1660.090909090909,0.519964403371899,High
100365,2,0,9.0,11,24,13037,7.0,13.0,13,0,0.0,0.5384615384615384,3.0,1303.7,0.3775231325246993,Medium
100366,4,1,15.0,19,20,3578,2.0,11.0,13,1,0.25,0.18181818181818182,10.0,223.625,0.3378133459184474,Medium
100367,4,1,16.0,16,34,18576,4.0,7.0,24,1,0.25,0.5714285714285714,7.5,1092.7058823529412,0.4474858776551483,Medium
100368,2,2,0.0,11,36,15960,3.0,4.0,26,1,1.0,0.75,-9.0,15960.0,0.5263145525194285,High
100369,3,3,10.0,11,34,3031,9.0,9.0,31,1,1.0,1.0,1.5,275.54545454545456,0.49335279024894213,High
100370,0,0,0.0,16,16,15357,0.0,9.0,9,0,0.0,0.0,-4.0,15357.0,0.3356812832511629,Medium
100371,0,0,2.0,27,39,2899,10.0,20.0,20,0,0.0,0.5,-7.75,966.3333333333334,0.2097587810924487,Low
100372,1,1,6.0,14,36,1027,3.0,4.0,8,1,1.0,0.75,-3.0,146.71428571428572,0.34536634972364477,Medium
100373,4,4,11.0,20,28,11655,7.0,13.0,30,1,1.0,0.5384615384615384,4.0,971.25,0.3858559087704863,Medium
100374,1,1,2.0,22,31,16526,10.0,20.0,20,1,1.0,0.5,-5.75,5508.666666666667,0.3134508788056043,Low
100375,1,1,13.0,25,25,19343,9.0,17.0,25,1,1.0,0.5294117647058824,6.75,1381.642857142857,0.4278925044572855,Medium
100376,3,1,18.0,25,25,5516,14.0,14.0,29,1,0.3333333333333333,1.0,11.75,290.3157894736842,0.6359607524493527,High
100377,4,4,10.0,23,38,17600,2.0,15.0,28,1,1.0,0.13333333333333333,0.5,1600.0,0.212710126458873,Low
100378,3,3,0.0,27,27,6509,1.0,8.0,21,1,1.0,0.125,-6.75,6509.0,0.19128018718141557,Low
100379,2,0,11.0,14,14,5901,9.0,12.0,21,0,0.0,0.75,7.5,491.75,0.4969661360407788,High
100380,0,0,4.0,14,21,6824,14.0,14.0,25,0,0.0,1.0,-1.25,1364.8,0.4733626500654578,High
100381,3,1,8.0,9,10,15572,0.0,20.0,20,1,0.3333333333333333,0.0,5.5,1730.2222222222222,0.2398864818064492,Low
100382,1,1,16.0,16,31,5161,14.0,14.0,27,1,1.0,1.0,8.25,303.5882352941176,0.5875714587665098,High
100383,2,0,18.0,27,27,4159,11.0,22.0,22,0,0.0,0.5,11.25,218.89473684210526,0.46115600796928397,High
100384,1,1,6.0,7,20,11333,10.0,17.0,19,1,1.0,0.5882352941176471,1.0,1619.0,0.37160609773281755,Medium
100385,2,1,14.0,20,20,10268,8.0,12.0,34,1,0.5,0.6666666666666666,9.0,684.5333333333333,0.49324360742040607,High
100386,3,3,7.0,8,32,9879,0.0,4.0,18,1,1.0,0.0,-1.0,1234.875,0.14133015097072504,Low
100387,0,0,15.0,29,29,17795,13.0,13.0,13,0,0.0,1.0,7.75,1112.1875,0.5941408317317066,High
100388,2,0,1.0,25,25,3265,3.0,8.0,18,0,0.0,0.375,-5.25,1632.5,0.21394773126096767,Low
100389,0,0,16.0,16,26,7679,11.0,11.0,18,0,0.0,1.0,9.5,451.70588235294116,0.6074080047745679,High
100390,0,0,1.0,10,19,7878,8.0,8.0,11,0,0.0,1.0,-3.75,3939.0,0.48166207069440964,High
100391,3,1,10.0,10,20,12712,10.0,19.0,29,1,0.3333333333333333,0.5263157894736842,5.0,1155.6363636363637,0.3987777950701483,Medium
100392,4,4,15.0,19,19,9546,6.0,8.0,30,1,1.0,0.75,10.25,596.625,0.5369133171777944,High
100393,3,3,1.0,28,28,8805,11.0,11.0,22,1,1.0,1.0,-6.0,4402.5,0.458158373025821,High
100394,2,2,5.0,16,18,2012,1.0,9.0,27,1,1.0,0.1111111111111111,0.5,335.3333333333333,0.18416681754454378,Low
100395,3,2,11.0,23,23,15426,11.0,12.0,30,1,0.6666666666666666,0.9166666666666666,5.25,1285.5,0.5345373387927913,High
100396,4,0,9.0,19,19,6578,13.0,13.0,13,0,0.0,1.0,4.25,657.8,0.5379357120971561,High
100397,2,1,7.0,15,36,13527,12.0,14.0,22,1,0.5,0.8571428571428571,-2.0,1690.875,0.420776505429614,Medium
100399,1,1,16.0,16,25,8997,14.0,19.0,22,1,1.0,0.7368421052631579,9.75,529.2352941176471,0.524456648844177,High
100400,2,0,14.0,18,31,6691,7.0,24.0,24,0,0.0,0.2916666666666667,6.25,446.06666666666666,0.3260637586696749,Medium
100401,1,1,10.0,22,22,7998,14.0,14.0,14,1,1.0,1.0,4.5,727.0909090909091,0.5425659673951853,High
100402,3,0,15.0,26,32,10223,6.0,18.0,18,0,0.0,0.3333333333333333,7.0,638.9375,0.3535926924041113,Medium
100403,3,1,8.0,20,24,17817,12.0,13.0,13,1,0.3333333333333333,0.9230769230769231,2.0,1979.6666666666667,0.5031365501925166,High
100404,3,3,10.0,29,35,8384,8.0,8.0,32,1,1.0,1.0,1.25,762.1818181818181,0.49801353975959134,High
100405,0,0,3.0,14,23,9427,2.0,13.0,13,0,0.0,0.15384615384615385,-2.75,2356.75,0.18705612442764616,Low
100406,3,2,9.0,10,33,11447,8.0,8.0,11,1,0.6666666666666666,1.0,0.75,1144.7,0.4974619787749645,High
100407,0,0,9.0,17,18,12498,13.0,13.0,13,0,0.0,1.0,4.5,1249.8,0.5513018091418066,High
100408,4,1,1.0,14,25,6617,3.0,10.0,14,1,0.25,0.3,-5.25,3308.5,0.21695809308932898,Low
100409,2,0,3.0,16,21,11050,5.0,11.0,30,0,0.0,0.45454545454545453,-2.25,2762.5,0.30101481726262375,Low
100410,1,1,4.0,5,15,10704,5.0,6.0,16,1,1.0,0.8333333333333334,0.25,2140.8,0.45160942592128356,Medium
100411,0,0,2.0,22,35,5906,0.0,19.0,29,0,0.0,0.0,-6.75,1968.6666666666667,0.07373262583214953,Low
100412,1,1,18.0,20,29,16313,10.0,23.0,23,1,1.0,0.43478260869565216,10.75,858.578947368421,0.44316323630767723,Medium
100413,4,4,7.0,27,27,14668,8.0,22.0,34,1,1.0,0.36363636363636365,0.25,1833.5,0.2899079792662144,Low
100414,0,0,19.0,19,23,18557,13.0,13.0,13,0,0.0,1.0,13.25,927.85,0.6674489568535695,High
100415,4,3,3.0,17,33,11401,14.0,14.0,33,1,0.75,1.0,-5.25,2850.25,0.44263286537979446,Medium
100416,1,0,0.0,5,31,9228,3.0,3.0,14,0,0.0,1.0,-7.75,9228.0,0.514499596111529,High
100417,1,1,19.0,19,32,6169,8.0,10.0,10,1,1.0,0.8,11.0,308.45,0.5591804894014094,High
100418,4,4,19.0,25,35,18498,12.0,12.0,19,1,1.0,1.0,10.25,924.9,0.6257329879390546,High
100419,0,0,3.0,12,20,4238,0.0,6.0,14,0,0.0,0.0,-2.0,1059.5,0.12451028522882372,Low
100420,2,2,7.0,22,35,4404,10.0,10.0,28,1,1.0,1.0,-1.75,550.5,0.45280911395225765,Medium
100422,0,0,1.0,6,31,7196,7.0,7.0,31,0,0.0,1.0,-6.75,3598.0,0.43429639842901313,Medium
100423,1,1,1.0,18,29,2220,5.0,13.0,20,1,1.0,0.38461538461538464,-6.25,1110.0,0.19453162328883064,Low
100424,1,1,5.0,14,20,8917,12.0,12.0,19,1,1.0,1.0,0.0,1486.1666666666667,0.492752116932676,High
100425,0,0,1.0,23,23,18819,3.0,17.0,17,0,0.0,0.17647058823529413,-4.75,9409.5,0.2846898005462735,Low
100426,0,0,14.0,29,30,18702,6.0,22.0,22,0,0.0,0.2727272727272727,6.5,1246.8,0.33660520661617427,Medium
100427,1,1,15.0,17,23,6475,2.0,22.0,22,1,1.0,0.09090909090909091,9.25,404.6875,0.3001196788643517,Low
100428,3,0,12.0,12,25,1251,1.0,23.0,33,0,0.0,0.043478260869565216,5.75,96.23076923076923,0.23054316897480706,Low
100429,3,3,4.0,5,14,14844,11.0,11.0,33,1,1.0,1.0,0.5,2968.8,0.5244752583493496,High
100430,2,1,1.0,24,24,9945,4.0,9.0,9,1,0.5,0.4444444444444444,-5.0,4972.5,0.2963882737713899,Low
100431,0,0,19.0,19,38,3400,6.0,18.0,22,0,0.0,0.3333333333333333,9.5,170.0,0.3804777373889306,Medium
100432,0,0,0.0,9,39,1576,12.0,12.0,28,0,0.0,1.0,-9.75,1576.0,0.35883680120330913,Medium
100433,4,3,18.0,27,32,17939,12.0,22.0,25,1,0.75,0.5454545454545454,10.0,944.1578947368421,0.47106746420146095,High
100434,1,1,14.0,17,22,13302,13.0,13.0,13,1,1.0,1.0,8.5,886.8,0.6007906813180691,High
100435,1,0,4.0,10,18,4839,1.0,24.0,24,0,0.0,0.041666666666666664,-0.5,967.8,0.1576999596111529,Low
100436,1,1,13.0,27,35,2592,4.0,8.0,25,1,1.0,0.5,4.25,185.14285714285714,0.36336970319171363,Medium
100437,2,1,16.0,16,19,9505,6.0,21.0,28,1,0.5,0.2857142857142857,11.25,559.1176470588235,0.3954134549282235,Medium
100438,3,2,17.0,17,17,6916,1.0,24.0,24,1,0.6666666666666666,0.041666666666666664,12.75,384.22222222222223,0.33197462001986944,Medium
100439,1,1,18.0,18,20,17346,5.0,10.0,10,1,1.0,0.5,13.0,912.9473684210526,0.49706100585088525,High
100440,4,0,18.0,18,18,15068,7.0,12.0,12,0,0.0,0.5833333333333334,13.5,793.0526315789474,0.5297794721302295,High
100441,3,2,1.0,10,29,16875,3.0,17.0,17,1,0.6666666666666666,0.17647058823529413,-6.25,8437.5,0.24761179436260175,Low
100442,4,1,19.0,24,24,17479,11.0,24.0,24,1,0.25,0.4583333333333333,13.0,873.95,0.48252036851341185,High
